s	betax	betay
19.461760627746294	2.1811804080998956	5.679154723267144
19.511760627746295	2.3461819700385407	5.377226029874928
19.545860627746293	2.463431200583574	5.17655958274118
19.620860627746293	2.7347727152772228	4.7501874336110035
19.661760627746293	2.8905431191788673	4.526348626630263
20.311760627746292	4.357315023615374	2.975042066389771
20.96176062774629	2.8905431191457267	4.526348626392844
20.98676062774629	2.7946749626922434	4.6624418730727735
21.136760627746288	2.2626529293810265	5.527046445461831
21.139860627746287	2.252438643061223	5.54578361352972
21.14986062774629	2.2197048555753662	5.606465859057308
21.24986062774629	1.9104643506027628	6.233421495872404
21.311760627746292	1.7355321855722539	6.6398494799196
21.96176062774629	0.9328562205132799	9.033173054815075
22.61176062774629	1.735532185631086	6.639849479852901
22.65266062774629	1.8497043370661526	6.36973294447016
22.72766062774629	2.0733675081984098	5.890319013470121
22.761760627746288	2.1811804081424957	5.679154722837322
22.81176062774629	2.3461819700885	5.377226029474308
22.845860627746287	2.4634312006387633	5.176559582359955
22.920860627746286	2.7347727153445187	4.75018743327095
22.961760627746287	2.8905431192531146	4.526348626311801
23.611760627746285	4.357315023774635	2.9750420662733337
24.261760627746284	2.8905431192704323	4.526348626382427
24.286760627746283	2.7946749628133887	4.662441873067092
24.43676062774628	2.262652929481463	5.527046445487589
24.43986062774628	2.252438643161243	5.545783613556182
24.449860627746283	2.2197048556740473	5.606465859086058
24.47486062774628	2.1393099504697357	5.759772975987833
24.524860627746282	1.9846896979768753	6.073250794407455
24.54986062774628	1.9104643506883263	6.2334214959253025
24.611760627746282	1.7355321856499475	6.6398494799886025
25.26176062774628	0.9328562205294758	9.033173055049991
25.91176062774628	1.7355321855789854	6.639849480124849
25.95266062774628	1.8497043370078745	6.3697329447382876
26.02766062774628	2.0733675081282215	5.890319013730997
26.061760627746278	2.181180408066643	5.679154723094794
26.11176062774628	2.34618197000406	5.377226029726669
26.145860627746277	2.463431200548275	5.17655958260875
26.220860627746276	2.734772715240178	4.750187433511665
26.261760627746277	2.890543119140903	4.526348626547974
26.911760627746276	4.357315023582539	2.975042066511179
27.561760627746274	2.8905431191426723	4.5263486268180495
27.586760627746273	2.7946749626902454	4.662441873517067
27.73676062774627	2.262652929384657	5.527046446027972
27.73986062774627	2.2524386430649566	5.545783614098511
27.749860627746273	2.21970485557943	5.606465859634687
27.77486062774627	2.1393099503792468	5.7597729765523535
27.824860627746272	1.9846896978944477	6.073250795004372
27.84986062774627	1.910464350609832	6.233421496538726
27.911760627746272	1.7355321855809125	6.639849480643774
28.56176062774627	0.9328562205311306	9.03317305594831
29.21176062774627	1.735532185650635	6.639849480773471
29.25266062774627	1.8497043370856276	6.369732945358961
29.32766062774627	2.073367508217581	5.890319014301883
29.361760627746268	2.181180408161457	5.67915472364367
29.41176062774627	2.3461819701070716	5.377226030243979
29.445860627746267	2.463431200657014	5.176559583105014
29.520860627746266	2.7347727153619052	4.7501874339630215
29.561760627746267	2.8905431192699385	4.526348626975638
30.211760627746266	4.357315023771281	2.9750420667375908
30.861760627746264	2.8905431192494184	4.526348627029887
30.886760627746263	2.794674962792188	4.662441873730805
31.03676062774626	2.2626529294595956	5.527046446252074
31.03986062774626	2.2524386431393704	5.545783614322808
31.049860627746263	2.219704855652159	5.606465859859608
31.07486062774626	2.139309950447823	5.759772976778803
31.124860627746262	1.9846896979549786	6.073250795233728
31.14986062774626	1.91046435066647	6.233421496769459
31.211760627746262	1.7355321856282842	6.6398494808777055
31.86176062774626	0.9328562205119377	9.033173056128753
32.51176062774626	1.7355321855729355	6.639849480801428
32.55266062774626	1.8497043370030488	6.369732945377813
32.627660627746266	2.0733675081258864	5.890319014304967
32.66176062774627	2.1811804080655457	5.67915472363998
32.711760627746266	2.346181970004896	5.377226030230806
32.74586062774627	2.463431200550511	5.176559583085678
32.82086062774627	2.734772715245725	4.750187433931001
32.86176062774627	2.890543119148389	4.526348626937205
33.51176062774627	4.357315023621449	2.975042066604431
