#Parameters = {s=10000; gmesh=10; pathy=-1; pathx=0; bmesh=10; beamy=1; beamx=0; sigma=3; flangez2=45.2; flangez1=42.8; endz=10; sloty=3; Slotx=23; tapz1=147.1; tapz2=171.1}
#"Frequency / GHz"	"Z (3) [Real/Imaginary Part] - Z [Re]"	"Z (3) [Real/Imaginary Part] - Z [Im]"
#-----------------------------------------------------------------------------------------------
4.9489197304491	0.070807045822029	1.2686454258131
4.9830502113488	0.073193483226917	1.2192370444079
5.0171806922484	0.028992490814114	1.1886721052379
5.0513111731481	-0.031697132282695	1.2058646956426
5.0854416540477	-0.067284383716967	1.2670459639870
5.1195721349474	-0.053296776100277	1.3384056873463
5.1537026158470	0.00090375919292250	1.3793309242768
5.1878330967467	0.058695492641865	1.3701375478733
5.2219635776463	0.081240065014095	1.3252175326722
5.2560940585460	0.053545279921867	1.2828930036477
5.2902245394456	-0.0061983851074867	1.2795647880102
5.3243550203453	-0.059631799150354	1.3261819483850
5.3584855012449	-0.073751769238945	1.4027774260225
5.3926159821446	-0.040937045759556	1.4735697743956
5.4267464630442	0.019560145704556	1.5107365561028
5.4608769439439	0.077827029059106	1.5097773003363
5.4950074248435	0.11349801387606	1.4866556534158
5.5291379057432	0.12368483281147	1.4611497578554
5.5632683866428	0.10427006161517	1.4418090438015
5.5973988675425	1.9973176177165	1.2199413522629
5.6315293484421	0.24148932350368	1.3606578249312
5.6656598293418	0.18757390740572	1.3115538694029
5.6997903102414	0.11360087882952	1.2736785266057
5.7339207911411	0.018123695704241	1.2788457578282
5.7680512720407	-0.065563351998299	1.3410441526769
5.8021817529404	-0.099172387496506	1.4418838089997
5.8363122338400	-0.068080175495351	1.5370069624203
5.8704427147397	0.0044662526711728	1.5829266582293
5.9045731956393	0.069327358514198	1.5668624738174
5.9387036765390	0.083669367669621	1.5174850798055
5.9728341574386	0.041408618164608	1.4864638829824
6.0069646383383	-0.021093218444416	1.5115658160410
6.0410951192379	-0.051256391555726	1.5872183885139
6.0752256001376	-0.022848741591586	1.6661844286384
6.1093560810372	0.033065405263851	1.6968146894052
6.1434865619369	0.023011647639276	1.6834259168409
6.1776170428365	-0.28743407838127	1.8411081887995
6.2117475237362	1.4633152444982	-0.27951572019597
6.2458780046358	0.14517067035338	0.91655473504906
6.2800084855354	-0.15023340962484	1.2011716183532
6.3141389664351	-0.24085142384625	1.4793727208185
6.3482694473347	-0.16148978117956	1.7010021463701
6.3823999282344	0.010066818202232	1.7875404770063
6.4165304091340	0.15705414335473	1.7258696822286
6.4506608900337	0.18737392473559	1.5864714751797
6.4847913709333	0.088583605949263	1.4815038412993
6.5189218518330	-0.066701935526282	1.4935665709827
6.5530523327326	-0.17060280299056	1.6230975707669
6.5871828136323	-0.15270810151438	1.7900989580285
6.6213132945319	-0.027242293427239	1.8896598552473
6.6554437754316	0.11737076288449	1.8640995205772
6.6895742563312	0.17972569554422	1.7426759173426
6.7237047372309	0.11577657789219	1.6214375117432
6.7578352181305	-0.030223928171471	1.5966428240882
6.7919656990302	-0.15599268552201	1.6974499327610
6.8260961799298	-0.17240149100116	1.8647853502153
6.8602266608295	-0.066369478427762	1.9917962154412
6.8943571417291	0.088736457187764	1.9985058372015
6.9284876226288	0.18345513439771	1.8888231933278
6.9626181035284	0.14898795046478	1.7494422839861
6.9967485844281	0.0068653817768103	1.6901848916826
7.0308790653277	-0.14422338868851	1.7666272246197
7.0650095462274	-0.19658322489630	1.9392821947670
7.0991400271270	-0.10977675508315	2.0991549449192
7.1332705080267	0.058797641608932	2.1433072064877
7.1674009889263	0.19219632599494	2.0482966792502
7.2015314698260	0.23915070011428	1.8946645180226
7.2356619507256	0.055669952767176	1.7884863212602
7.2697924316253	-0.12264700346756	1.8328864637464
7.3039229125249	-0.21927509306989	2.0069158965355
7.3380533934246	-0.16155997532907	2.2029107873371
7.3721838743242	0.014810473024642	2.2936509352710
7.4063143552239	0.18726741254234	2.2225991506959
7.4404448361235	0.23015961935058	2.0475978250442
7.4745753170232	0.10419503336614	1.9054768184984
7.5087057979228	-0.11183672029621	1.9212303490793
7.5428362788225	-0.25965613816073	2.0930873136054
7.5769667597221	-0.23930943152636	2.3656565465876
7.6110972406218	-0.032322788779928	2.5520127252015
7.6452277215214	0.24690318273325	2.5478174759109
7.6793582024211	0.45542303713351	2.3687710886059
7.7134886833207	1.9055159523687	2.3995458100595
7.7476191642204	0.084301120986485	1.9688994686987
7.7817496451200	-0.089936340949002	2.0309829329933
7.8158801260197	-0.17680401023986	2.2258327290189
7.8500106069193	-0.097013760262830	2.4169694851777
7.8841410878190	0.082856953581544	2.4738528633865
7.9182715687186	0.23179550491744	2.3725776862846
7.9524020496183	0.19425554980441	2.1943718608875
7.9865325305179	0.018564285529330	2.1079885904988
8.0206630114176	-0.18942059715127	2.1996385900870
8.0547934923172	-0.27631421437550	2.4343746287024
8.0889239732169	-0.16979429171323	2.6678756453242
8.1230544541165	0.063751352783917	2.7479305821904
8.1571849350162	0.26006818648347	2.6263978091899
8.1913154159158	0.27258103771260	2.4007270815201
8.2254458968155	0.080580385453828	2.2508398819596
8.2595763777151	-0.18836550805493	2.3125504219700
8.2937068586147	-0.34283292457095	2.5759978239617
8.3278373395144	-0.26322015034733	2.8843711348667
8.3619678204140	0.0070164018412032	3.0394932010434
8.3960983013137	0.28388703532466	2.9441048369085
8.4302287822133	0.37121975014459	2.6585549614588
8.4643592631130	0.17428650695686	2.4392658143737
8.4984897440126	-0.16031063921236	2.4481139384270
8.5326202249123	-0.40950081083451	2.7321841185783
8.5667507058119	-0.38522614235558	3.1347112139467
8.6008811867116	-0.085312468421141	3.4021058912235
8.6350116676112	0.29156148419916	3.3620926949610
8.6691421485109	0.47531187145895	3.0553394924667
8.7032726294105	0.31530231397533	2.7226953325813
8.7374031103102	-0.10046212576832	2.6464871520484
8.7715335912098	-0.48907808860101	2.9489746433654
8.8056640721095	-0.56133735601647	3.4883427898943
8.8397945530091	-0.24176169260474	3.9427779880616
8.8739250339088	0.29027973299817	4.0290340192907
8.9080555148084	0.65602737014320	3.6944997630093
8.9421859957081	0.56632768614945	3.2087229603275
8.9763164766077	0.030158090536220	2.9883887588601
9.0104469575074	-0.61707859960617	3.3211095747371
9.0445774384070	-0.91288416049467	4.1480144648697
9.0787079193067	-0.58399137358032	5.0765212481998
9.1128384002063	0.26105769212309	5.8502478700636
9.1469688811060	0.87929631737173	4.7786230725317
9.1810993620056	1.0911417737786	4.3523491632452
9.2152298429053	0.38374864946106	3.9294162662097
9.2493603238049	-0.95222660917777	4.4624688755328
9.2834908047046	-2.1401016637535	6.5126928272887
9.3176212856042	-2.1720850988114	10.325801244465
9.3517517665039	0.30237484734765	16.959357146800
9.3858822474035	21.477966403688	46.198378743521
9.4200127283032	-5.1675625001584	-9.3912975324752
9.4541432092028	0.72628595427375	5.1332841273768
9.4882736901025	7.8505362287301	-8.7263816984259
9.5224041710021	1.3609067144180	-2.3340441601695
9.5565346519018	1.3285247684844	0.93080183457598
9.5906651328014	-0.76616462558234	-0.51478894061029
9.6247956137011	-0.31731402283743	1.2012902990780
9.6589260946007	0.29761067584790	2.0165550638087
9.6930565755004	0.92512750812949	2.1484678209579
9.7271870564000	0.76682860564622	1.9392469276307
9.7613175372997	0.056053741673698	2.5358417175485
9.7954480181993	14.208172263481	-6.8686147601859
9.8295784990990	2.0591082795825	-0.26318641254623
9.8637089799986	0.90205773281200	0.58791140267788
9.8978394608983	0.35003452529047	0.91795209631336
9.9319699417979	-0.062582047659533	1.4026993359723
9.9661004226976	-0.82842600846763	2.1195555693763
10.000230903597	-1.7215446660194	3.5003361260062
10.034361384497	-1.8355175871218	5.9925205302524
10.068491865397	-0.30075777052892	9.5851629947251
10.102622346296	4.7149759525921	14.817425116445
10.136752827196	42.013267754431	43.723460047622
10.170883308095	-8.1391211488703	-2.2734497981097
10.205013788995	0.42651122155696	1.7705849067516
10.239144269895	2.8180752472274	0.60603012144861
10.273274750794	2.5956437092759	-1.0517649938367
10.307405231694	1.0462425630029	-1.7599525104613
10.341535712594	-0.60045928917485	-1.1590580223008
10.375666193493	-1.4297094858166	0.29086995994082
10.409796674393	-1.1823049503214	1.7394621360851
10.443927155293	-0.26668261747352	2.4975833336827
10.478057636192	0.58694264822795	2.4375060124488
10.512188117092	0.82120695579637	2.0880455589049
10.546318597992	0.59141317757675	3.2093774174916
10.580449078891	-0.31472813003363	-1.7610617466403
10.614579559791	-1.0848079682839	0.67630940416179
10.648710040691	-1.0063404767043	1.9330970239964
10.682840521590	-0.35913993696588	2.6524391975244
10.716971002490	0.40835513203182	2.6809132117133
10.751101483389	0.80382708591421	2.1906513331900
10.785231964289	0.60811990302322	1.6405909562007
10.819362445189	0.0013277735017367	1.4857431505693
10.853492926088	-0.57649831116687	1.8959192057889
10.887623406988	-0.71834064693146	2.6888575581896
10.921753887888	-0.20755273458085	3.7024900551861
10.955884368787	1.0679640747067	3.8360550685294
10.990014849687	0.56257138419500	2.4294330576815
11.024145330587	0.61707901766107	2.2353106102116
11.058275811486	0.27653786229120	2.0178447537190
11.092406292386	-0.19968235236085	2.1627867099017
11.126536773286	-0.46614334105957	2.6419530537707
11.160667254185	-0.34745244079199	3.1791585146556
11.194797735085	0.055262508199439	3.4744882346858
11.228928215985	0.45294209173371	3.4241142399619
11.263058696884	0.60501856166321	3.2145313232215
11.297189177784	0.75716842732641	2.9483688581725
11.331319658684	0.14583089450883	2.7599699514285
11.365450139583	-0.19214440085840	3.2420146608481
11.399580620483	-0.11334469889228	3.8801441859841
11.433711101382	0.37577788793330	4.4723252469919
11.467841582282	2.4725574448543	5.5498255143541
11.501972063182	0.83039098241458	3.2015409141240
11.536102544081	0.94991220873921	3.3871115401857
11.570233024981	0.87371030073886	3.4695692928352
11.604363505881	0.89017321618667	3.7591969894015
11.638493986780	1.2909071044534	4.0596340291825
11.672624467680	1.9315415623179	3.8507801530977
11.706754948580	2.1678329890035	3.1879886039998
11.740885429479	1.8195518679158	2.7201627723087
11.775015910379	1.4589290341273	2.5859131989959
11.809146391279	1.0957176814600	2.6259223913220
11.843276872178	0.80812011592232	2.8857095230063
11.877407353078	0.75135687728733	3.2937391523228
11.911537833978	0.98899124895199	3.6542843953935
11.945668314877	1.4169050765798	3.7655319686021
11.979798795777	1.7989658803145	3.5548305850373
12.013929276677	1.9073847894394	3.1614004050213
12.048059757576	1.7118162203655	2.8574114400317
12.082190238476	1.4008082071013	2.8208732157939
12.116320719375	1.2741831947968	3.0580247807151
12.150451200275	1.2003608420724	3.2840250854913
12.184581681175	1.3926382270439	3.4440934404398
12.218712162074	1.6233320247174	3.4856717362003
12.252842642974	1.6617604825681	3.2444872359618
12.286973123874	1.5835126699397	3.3655699069154
12.321103604773	1.5853463865068	2.5419139079012
12.355234085673	1.7317299466038	3.0517514551174
12.389364566573	1.5763907262681	3.2190399467443
12.423495047472	1.7961452706128	3.2525728133100
12.457625528372	1.9948275166627	3.1253182595853
12.491756009272	1.7902640869745	2.9410085965558
12.525886490171	2.6726266763048	1.6630747349606
12.560016971071	1.6565603190439	2.2678728659127
12.594147451971	2.2136419019906	2.8274299651701
12.628277932870	1.7928666449685	2.0498940691257
12.662408413770	1.3541638444706	2.7207205229694
12.696538894669	1.5152706840941	2.9607297323278
12.730669375569	1.7174932416786	2.9804147639918
12.764799856469	1.9397315998078	2.6628512767096
12.798930337368	1.5045876336879	2.5446823019753
12.833060818268	1.3382448699806	2.6664768961999
12.867191299168	1.2889205901725	2.8539821925740
12.901321780067	1.3853098824920	3.0093409299438
12.935452260967	1.5396726314783	3.0373896897316
12.969582741867	1.7448713028160	2.8578399455066
13.003713222766	1.6210843322324	2.7573948449387
13.037843703666	1.4468697047716	2.6949055646954
13.071974184566	1.2588935514852	2.7967958376789
13.106104665465	1.1896615218912	3.0262251576983
13.140235146365	1.2995737973659	3.2560785620965
13.174365627265	1.5330291153406	3.3560845131134
13.208496108164	1.7545570423141	3.2824176189475
13.242626589064	1.8297340593326	3.1201996252244
13.276757069964	1.8967768785031	2.7621339854124
13.310887550863	1.6630746391683	2.8263061426206
13.345018031763	1.5035119155651	2.9732913498462
13.379148512662	1.8169368808511	2.7181229275052
13.413278993562	1.7535207026105	2.9961276763478
13.447409474462	1.8599964032036	2.9502944223017
13.481539955361	1.8790154773922	2.8058071793585
13.515670436261	1.7711989767565	2.6496953502503
13.549800917161	1.5822396127656	2.6333151946292
13.583931398060	1.4327359619254	2.7505828240981
13.618061878960	1.4095502533979	2.9309185951531
13.652192359860	2.0289835725205	2.8692342635863
13.686322840759	1.6629252690591	3.0294013651173
13.720453321659	1.7279581502443	2.9184447163189
13.754583802559	1.6628572503885	2.7979119618027
13.788714283458	1.5083917148776	2.7770377236946
13.822844764358	1.3737174914582	2.8939394107049
13.856975245258	1.3576236821432	3.0931944747170
13.891105726157	1.4605885493973	3.2398423647494
13.925236207057	1.7120768549398	3.1242989704154
13.959366687957	1.7987231049464	3.1209477704320
13.993497168856	1.7728355518792	2.8153534445237
14.027627649756	1.6333677529826	2.8205624531208
14.061758130655	1.4842612486355	2.9002264460497
14.095888611555	1.4346750364281	3.0734571438272
14.130019092455	1.5275331684337	3.2340341092145
14.164149573354	1.7059602927911	3.2787653681050
14.198280054254	1.8609888756675	3.1869959171659
14.232410535154	1.8624823951647	3.0173945642550
14.266541016053	1.7526402801563	2.9118044408104
14.300671496953	1.5982842784663	2.9396611990108
14.334801977853	1.5196008077328	3.0869220054174
14.368932458752	1.5820502689818	3.2533276494433
14.403062939652	1.7513135402799	3.3241980974184
14.437193420552	1.9178278703563	3.2515730179533
14.471323901451	1.9745652494436	3.0877735766718
14.505454382351	1.8922526174005	2.9470447548905
14.539584863251	1.7348770299741	2.9276351878002
14.573715344150	1.6439496586385	3.0595937741217
14.607845825050	1.7364095146417	2.9975478714073
14.641976305949	1.6862454315113	3.2803561571121
14.676106786849	1.8849826066228	3.2710413231314
14.710237267749	1.9740610695241	3.1281841187609
14.744367748648	1.9105987178642	2.9818300561828
14.778498229548	1.7495425919294	2.9491624389280
14.812628710448	1.6190005375615	3.0643912392613
14.846759191347	1.6039411570819	3.2655976327627
14.880889672247	1.7501964524948	3.4135185066018
14.915020153147	1.9535986660548	3.4127293627285
14.949150634046	2.0698013838858	3.2880100094638
14.983281114946	2.0674394641193	3.1461901832979
15.017411595846	2.0925409219148	3.1126037003447
15.051542076745	1.6402942822894	3.1879354088379
15.085672557645	1.6931073308188	3.5224941196207
15.119803038545	1.8175197083545	3.5534017402029
15.153933519444	2.2328198066472	3.8830052715788
15.188064000344	3.1748561687837	3.9833571890772
15.222194481244	2.7031913173117	3.8372650416599
15.256324962143	8.0945359499988	1.3506767012661
15.290455443043	1.7257076330958	1.7654503190773
15.324585923942	1.6676018598619	2.2591671219280
15.358716404842	1.6038282030408	2.5341797249943
15.392846885742	1.6296686288621	2.7518034694524
15.426977366641	1.7177175654908	2.8836655885151
15.461107847541	1.8741918730221	2.9559415011332
15.495238328441	1.8621003793437	2.5640288137550
15.529368809340	1.7786233711017	2.7886526233174
15.563499290240	1.7741809574025	2.9069188591600
15.597629771140	1.9251296116806	3.0067811604549
15.631760252039	2.1329630675456	2.7528156349221
15.665890732939	1.8605569131939	2.6096277371080
15.700021213839	1.7838909987528	2.6666159950575
15.734151694738	1.7233014691191	2.6564500729507
15.768282175638	1.6159125539164	2.6743885915315
15.802412656538	1.5280532357547	2.7898306923584
15.836543137437	1.4347707662233	2.8365560689969
15.870673618337	1.5008796226506	2.9847980904790
15.904804099237	1.6015941385545	3.0277304153179
15.938934580136	1.6692762811398	2.9804002300988
15.973065061036	1.6554448505198	2.9036821478619
16.007195541935	1.6750807106551	2.8951280791138
16.041326022835	1.3893191799028	2.9153157540332
16.075456503735	1.3503947896960	3.0411405917794
16.109586984634	1.5595687917136	3.1211688429071
16.143717465534	1.4856114403723	3.1840293582401
16.177847946434	1.5297081865499	3.1453321191782
16.211978427333	1.4951609629608	3.0855891483342
16.246108908233	1.3658824856775	2.9931921307726
16.280239389133	1.2306374026953	3.1108499638096
16.314369870032	1.1487630668822	3.2726542078756
16.348500350932	1.1669328730535	3.4439500342417
16.382630831832	1.2539167553151	3.5487749986383
16.416761312731	1.3288529228436	3.5666574697134
16.450891793631	1.3249032308944	3.5625911345272
16.485022274531	1.3641101197514	3.7842247858653
16.519152755430	1.0894693253429	3.3442557557499
16.553283236330	0.96437824069782	3.6658954885652
16.587413717229	0.97954247018266	3.9306467974135
16.621544198129	1.1025390362025	4.1421142082757
16.655674679029	1.3559223300479	4.0591194024514
16.689805159928	1.2939004455131	4.0301137281272
16.723935640828	1.0421526042006	4.0671006819517
16.758066121728	0.86379732325079	4.2526866016781
16.792196602627	0.73091477311672	4.5669774829077
16.826327083527	0.72398238258167	4.9531281565305
16.860457564427	0.83769942733340	5.3233628328807
16.894588045326	1.0391936214560	5.4689924236593
16.928718526226	1.0255547356246	5.6991549503509
16.962849007126	0.93582627782522	5.9865288627434
16.996979488025	1.1368706928504	6.3587474795122
17.031109968925	0.68636470262256	7.3846314343834
17.065240449825	0.68406972492575	8.0576407659947
17.099370930724	1.0775317182734	9.5763219434493
17.133501411624	1.8248258847829	11.349037537271
17.167631892524	3.1731523960351	13.886071451720
17.201762373423	6.6144783790177	18.301553192939
17.235892854323	23.622489302036	16.973844984036
17.270023335222	30.651823274807	-5.4783582405950
17.304153816122	6.1934708099644	-4.4713699106485
17.338284297022	26.387607051989	-5.3583724168754
17.372414777921	9.1541687572783	-9.7099276247595
17.406545258821	5.6165946486774	-5.8581380609517
17.440675739721	3.9456076671428	-5.6716761010258
17.474806220620	3.2696185023469	-4.3011752490149
17.508936701520	2.4461429487426	-3.0707334208679
17.543067182420	2.1135506941745	-2.2949159789269
17.577197663319	1.8972199226228	-1.7093690666907
17.611328144219	1.7548038765594	-1.2521761414484
17.645458625119	1.7442965244025	-0.86054741478817
17.679589106018	1.4939225333104	-0.65358007416400
17.713719586918	1.3757884123787	-0.38741016223754
17.747850067818	1.2786499624058	-0.073399469757403
17.781980548717	1.1879044725015	0.10487165483646
17.816111029617	1.3376580277938	0.45506570804056
17.850241510517	1.0953589140632	0.46144665791833
17.884371991416	1.1487624025747	0.61015249514276
17.918502472316	1.1419323404585	0.68150790781055
17.952632953215	1.0696970573489	0.74769238394710
17.986763434115	0.96426847635217	0.86465216510777
18.020893915015	0.89077316284441	1.0514160677037
18.055024395914	0.99126859969334	1.3427974931099
18.089154876814	0.85771866967633	1.3060296808356
18.123285357714	0.96724323489439	1.4204899928583
18.157415838613	1.0191354049821	1.4324346018330
18.191546319513	0.98897035123784	1.4197709454799
18.225676800413	0.89522054479067	1.4521425609683
18.259807281312	0.79950368300353	1.5615564352989
18.293937762212	0.76423072491072	1.7220447063853
18.328068243112	0.80914014196691	1.8695063411009
18.362198724011	0.89626631833379	1.9491308813622
18.396329204911	0.95849554453156	1.9651989340813
18.430459685811	0.96321208492627	1.9529843045352
18.464590166710	0.77612716263761	1.8301809845874
18.498720647610	0.69458908690243	2.0619590346936
18.532851128510	0.70023473080185	2.3665559468434
18.566981609409	1.1918833525800	2.8458160090400
18.601112090309	0.97296859980278	1.7084362291652
18.635242571208	0.77793860001903	2.3327776246890
18.669373052108	0.77055481569219	2.3909774926199
18.703503533008	1.8690846248079	2.4196411343438
18.737634013907	1.2044246464166	2.4033960751900
18.771764494807	0.82291430542093	2.1625298646869
18.805894975707	1.4691092135657	3.9402759599253
18.840025456606	1.9636261477718	0.13532335276900
18.874155937506	0.76944600978303	1.0943732113767
18.908286418406	0.58540822380604	1.5207484100077
18.942416899305	0.44940749105720	1.7811045790233
18.976547380205	0.24720501489542	2.3923158125800
19.010677861105	0.43602692520144	1.1626693864548
19.044808342004	0.24060281332622	1.8954315828503
19.078938822904	0.28719085220835	2.1942533780890
19.113069303804	0.40211824814607	2.3342198093836
19.147199784703	0.48865473862012	2.3497733268184
19.181330265603	0.48352422729629	2.3158231082231
19.215460746502	0.38845073278599	2.3038362132001
19.249591227402	0.41033058997096	2.4103061674339
19.283721708302	0.20878813644233	2.5358732893862
19.317852189201	0.24732597043302	2.7099652864274
19.351982670101	0.35009980632050	2.8062048383893
19.386113151001	0.42601653543906	2.8104276320106
19.420243631900	0.51940816480769	2.6874824016090
